Node	EASI304.unmapped.rma6	EASI306.unmapped.rma6	EASI307.unmapped.rma6	EASI308.unmapped.rma6	EASI230.unmapped.rma6	EASI231.unmapped.rma6	EASI232.unmapped.rma6	EASI233.unmapped.rma6	EASI234.unmapped.rma6	EASI235.unmapped.rma6	EASI236.unmapped.rma6	EASI237.unmapped.rma6	EASI238.unmapped.rma6	EASI239.unmapped.rma6	EASI240.unmapped.rma6	EASI241.unmapped.rma6	EASI242.unmapped.rma6	EASI243.unmapped.rma6	EASI244.unmapped.rma6	EASI245.unmapped.rma6	EASI246.unmapped.rma6	EASI247.unmapped.rma6	EASI248.unmapped.rma6	EASI249.unmapped.rma6	EASI250.unmapped.rma6	EASI251.unmapped.rma6	EASI252.unmapped.rma6	EASI253.unmapped.rma6	EASI254.unmapped.rma6	EASI255.unmapped.rma6	EASI256.unmapped.rma6	EASI257.unmapped.rma6	EASI258.unmapped.rma6	EASI259.unmapped.rma6	EASI260.unmapped.rma6	EASI261.unmapped.rma6	EASI262.unmapped.rma6	EASI263.unmapped.rma6	EASI264.unmapped.rma6	EASI265.unmapped.rma6	EASI266.unmapped.rma6	EASI267.unmapped.rma6	EASI268.unmapped.rma6	EASI269.unmapped.rma6	EASI270.unmapped.rma6	EASI271.unmapped.rma6	EASI272.unmapped.rma6	EASI273.unmapped.rma6	EASI274.unmapped.rma6	EASI275.unmapped.rma6	EASI276.unmapped.rma6	EASI277.unmapped.rma6	EASI278.unmapped.rma6	EASI279.unmapped.rma6	EASI280.unmapped.rma6	EASI281.unmapped.rma6	EASI282.unmapped.rma6	EASI283.unmapped.rma6	EASI284.unmapped.rma6	EASI285.unmapped.rma6	EASI286.unmapped.rma6	EASI287.unmapped.rma6	EASI288.unmapped.rma6	EASI290.unmapped.rma6	EASI291.unmapped.rma6	EASI292.unmapped.rma6	EASI293.unmapped.rma6	EASI294.unmapped.rma6	EASI295.unmapped.rma6	EASI296.unmapped.rma6	EASI297.unmapped.rma6	EASI298.unmapped.rma6	EASI299.unmapped.rma6	EASI300.unmapped.rma6	EASI301.unmapped.rma6	EASI302.unmapped.rma6
Staphylococcus_saprophyticus	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	5	0	2	3	0	0	1	0	0	2	0	3	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	5	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	1	0	0	0	0	0	0	2	1	1	1
Staphylococcus_simulans	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	1	1	0	0	5	1	0	1	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	2	0	0	1	2	3	0	0	0	1	1	0	0	0	0	0	0	1	1	0	2
Staphylococcus_succinus	3	0	0	0	1	0	1	0	0	1	5	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	168	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	1	1	1	0	0	0	1	1	4	3	0	1
Streptococcus_agalactiae	0	0	0	0	0	3	0	0	1	4	2	0	1	0	0	15	0	0	2	1	0	0	8	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	8	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus	0	0	0	0	2	3	0	5	0	5	5	0	2	0	0	11	2	0	9	1	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	0	0	1	1	0	0	9	0	13	0	0	0	0	2	0	0	0	0	0	0	1	0	2	1	1
Streptococcus_canis	0	0	0	0	0	6	0	2	0	3	1	0	1	0	0	45	0	0	3	0	0	0	8	0	0	0	0	0	0	0	2	0	4	2	0	0	1	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	23	0	36	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0
Streptococcus_cristatus	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	9	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0
Streptococcus_cristatus_AS_1.3089	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	13	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae	0	0	0	0	0	4	0	5	0	1	0	0	1	0	0	17	2	0	4	0	0	0	4	0	3	0	0	0	0	0	2	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp._dysgalactiae	0	0	0	2	1	2	0	2	1	3	2	0	0	0	0	22	0	0	1	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	7	0	12	0	1	0	6	1	0	0	0	0	1	0	0	0	0	0	2
Streptococcus_equi	0	0	0	0	2	4	0	6	0	4	0	0	2	0	0	12	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	5	1	0	0	0	0	0	0	0	0	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gallolyticus	0	0	0	0	0	2	0	10	1	8	61	2	1	0	0	27	1	0	1	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	10	261	0	0	0	0	0	0	1	0	0	54	0	17	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gallolyticus_UCN34	1	1	0	0	1	16	0	6	3	4	237	1	2	0	0	29	0	0	2	0	0	2	49	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	33	957	1	0	0	0	0	0	0	0	2	104	1	17	0	1	0	2	1	0	0	0	1	0	0	0	0	1	0	0
Streptococcus_gordonii	0	0	0	1	0	2	1	3	1	10	2	2	1	1	0	40	0	0	13	0	0	0	9	0	1	1	0	2	0	0	2	0	2	0	0	2	0	0	0	2	0	0	0	1	4	0	0	7	0	0	1	1	0	0	1	0	1	22	1	18	0	1	1	1	3	2	0	0	1	1	0	1	0	2	0	3
Streptococcus_gordonii_str._Challis_substr._CH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius	0	0	0	0	0	1	0	1	0	2	1	1	3	0	0	11	0	0	12	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0
Streptococcus_lutetiensis	14	25	0	0	0	3	0	3	1	0	13	0	3	0	0	14	0	0	2	1	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	17	0	0	0	0	0	0	0	1	0	6	0	7	0	0	0	0	2	0	10	0	0	5	1	0	15	3	3	1
Streptococcus_milleri	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	4	0	0	5	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis	0	0	0	1	0	5	0	1	0	6	1	0	2	0	0	26	1	0	7	1	0	0	5	0	0	3	0	4	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	10	0	16	0	0	1	1	2	0	1	2	0	0	0	1	2	3	1	49
Streptococcus_mutans	0	0	0	0	0	6	0	7	1	4	1	1	2	0	0	45	0	1	5	0	0	0	3	0	0	1	0	1	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	0	1	35	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
Streptococcus_oralis	2	2	0	0	0	3	0	2	2	11	0	1	2	1	0	51	0	0	7	3	0	0	110	0	0	0	2	1	0	0	4	0	3	3	0	0	0	1	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	20	0	24	0	1	1	2	0	0	0	0	0	0	1	0	1	2	2	5
Streptococcus_parauberis	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	189	0	0	1	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae	0	0	0	4	1	3	0	5	0	8	0	0	1	0	0	35	1	0	6	1	2	0	14	0	0	0	0	2	0	1	4	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	17	2	20	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	5
Streptococcus_pyogenes	0	0	0	0	0	4	2	3	0	4	0	1	0	0	0	30	0	0	3	2	1	0	5	0	1	1	1	0	0	0	3	0	1	0	0	1	0	0	1	1	0	0	0	0	2	0	1	4	0	0	1	1	0	0	1	1	0	14	0	23	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0
Streptococcus_salivarius	0	0	0	1	0	6	0	7	4	3	1	1	2	0	0	60	0	0	3	2	1	0	6	0	0	1	1	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	1	0	0	12	0	23	0	0	0	1	0	1	0	0	0	0	0	1	2	1	1	8
Streptococcus_sanguinis	1	0	0	1	0	4	0	8	2	12	3	0	0	0	0	47	0	2	13	0	1	0	5	0	0	2	1	2	0	0	1	0	2	2	0	2	1	0	0	1	0	0	0	1	1	0	0	11	2	0	0	0	0	0	1	0	0	13	0	21	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	3
Streptococcus_sanguinis_SK36	0	0	0	1	0	2	0	2	2	3	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	4	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
Streptococcus_sp._HSISM1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Streptococcus_suis	0	2	0	4	1	21	1	13	2	38	5	2	11	0	0	233	0	0	32	5	0	2	96	1	3	0	0	0	2	1	6	0	8	1	2	3	4	0	1	1	1	0	2	0	2	0	2	18	2	0	2	2	3	2	0	3	1	103	0	116	0	1	0	3	6	4	0	1	0	1	1	0	2	0	0	1
Streptococcus_suis_D12	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	8	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_suis_T15	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	11	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus	0	0	0	0	0	3	0	1	0	8	3	0	3	1	0	52	0	1	2	1	1	0	8	1	0	0	0	4	0	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	1	3	2	9	0	0	0	0	0	0	0	0	0	21	0	12	0	0	0	70	2	0	0	0	0	0	0	0	1	0	1	1
Streptococcus_thermophilus_ND03	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	1	1	0	0	0	0	0	0	0	0	0
Tannerella_forsythia	0	0	0	0	5	3	0	2	1	5	0	0	2	0	1	13	0	3	0	0	0	0	0	1	0	0	1	0	1	2	0	1	0	0	1	0	0	0	2	1	0	0	3	0	1	0	0	2	1	4	1	0	0	1	2	2	1	1176	0	1605	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Tannerella_forsythia_92A2	1	0	0	0	1	5	2	1	4	3	1	0	1	1	1	9	0	1	0	0	0	2	2	0	0	0	1	0	4	1	0	2	0	0	1	1	1	0	0	0	1	0	1	2	0	0	3	0	2	1	1	1	0	2	2	1	0	671	2	941	0	2	2	0	1	1	0	2	0	0	0	0	1	0	3	0
Tannerella_forsythia_KS16	1	0	0	0	0	0	1	0	1	0	1	0	0	3	2	4	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	3	0	0	624	0	895	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1
Treponema	0	2	2	7	0	2	0	1	3	5	4	1	1	0	5	3	0	3	0	2	1	4	4	1	4	4	4	2	1	4	1	7	1	7	4	3	2	1	3	6	4	5	5	6	8	4	2	2	5	5	1	6	4	1	5	8	1	8	6	7	1	3	5	2	1	3	2	2	1	1	1	1	2	5	1	3
Treponema_azotonutricium_ZAS-9	0	0	0	1	0	0	0	1	1	3	1	3	1	2	0	2	1	0	0	0	2	0	1	0	0	3	3	2	0	1	3	0	0	1	5	6	1	0	0	1	3	0	0	0	2	2	4	0	4	2	1	2	2	3	2	1	1	4	0	0	0	1	0	0	2	0	2	1	2	0	0	1	1	1	0	2
Treponema_brennaborense_DSM_12168	0	1	0	4	1	1	1	2	1	0	3	0	1	1	1	3	0	4	1	1	3	1	3	0	2	2	2	1	3	2	3	4	0	1	3	5	3	3	1	3	3	3	0	2	6	2	2	1	5	3	1	1	2	2	4	2	2	6	2	4	2	0	4	0	3	2	1	0	1	0	0	0	3	1	1	2
Treponema_caldarium_DSM_7334	0	0	1	1	2	0	1	1	2	0	1	0	0	0	1	2	0	1	0	0	1	1	2	0	2	2	0	0	0	2	0	0	1	4	2	0	1	3	0	1	3	0	0	2	4	2	2	1	3	0	1	2	2	1	1	1	0	2	1	0	0	0	0	1	2	2	0	3	0	0	1	0	0	0	1	0
Treponema_denticola	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	2	3	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
Treponema_denticola_ATCC_35405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_medium	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	1	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0
Treponema_pallidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum_subsp._pallidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum_subsp._pertenue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_parvum	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	4	0	2	0	0	0	3	2	0	0	1	1	0	0	1	0	2	1	4	0	1	2	1	0	0	0	1	2	0	3	2	3	2	1	0	3	2	0	1	2	4	0	11	2	3	0	0	3	3	12	0	1	0	0	0	0	3	0	0	1	0
Treponema_phagedenis	0	1	0	3	1	2	1	1	0	0	2	1	1	2	3	3	0	3	0	0	1	1	2	1	2	1	0	1	0	0	1	5	1	2	0	1	0	0	0	0	0	0	0	1	1	1	4	3	2	2	2	0	2	0	1	3	1	9	0	6	0	2	2	0	12	3	1	2	2	2	0	0	0	0	0	0
Treponema_primitia_ZAS-2	1	2	0	1	2	2	1	2	4	0	0	3	0	3	2	2	0	2	0	1	4	2	1	0	1	2	1	2	3	1	2	2	1	1	1	3	2	1	1	2	1	2	1	0	4	3	4	0	3	1	0	3	3	0	6	4	4	2	1	1	3	2	0	0	5	4	1	1	1	0	0	0	0	0	1	4
Treponema_socranskii_subsp._buccale	0	1	0	3	2	1	1	2	1	1	1	0	1	1	1	2	0	2	1	2	1	1	0	2	0	2	1	1	2	1	0	2	0	1	0	2	1	1	1	1	2	0	1	0	0	1	5	1	1	1	1	1	1	1	0	5	2	6	2	3	1	2	4	0	1	1	2	0	1	1	0	2	2	1	0	2
Treponema_succinifaciens_DSM_2489	1	0	0	0	0	2	1	0	1	2	24	0	1	0	1	2	0	1	0	0	0	0	0	0	2	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	4	2	0	0	0	1	3	1	2	1	0	0	4	1	3	0	0	3	0	7	1	1	0	0	0	1	2	1	0	1	3
Treponema_vincentii	0	0	1	0	0	0	1	0	1	2	2	0	0	1	0	2	1	3	1	0	3	0	1	1	1	4	0	1	3	1	0	0	0	0	2	0	0	1	0	0	2	1	0	0	2	0	0	1	0	0	0	0	0	0	1	5	0	4	0	3	0	1	1	0	1	2	1	1	4	0	0	0	1	0	2	0
Veillonella_parvula	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	2	27	0	0	1	0	0	0	0	1	0	1	3	1	0	0	1	0	1	1	1	0	0	0	2	1	0	0	0	0	0	4	0	2	0	2	0	0	3	0	0	0	2	2	1	0	0	0	0	0	0	1	1	0	2
Vesicular_stomatitis_Indiana_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_anguillarum	1	1	0	1	1	0	1	22	0	2	11	59	2	1	0	9	0	2	6	21	0	0	21	1	0	4	3	2	1	1	3	1	4	4	0	0	2	5	3	1	2	0	0	0	0	1	0	1	0	0	1	2	0	0	4	2	0	4	1	4	0	0	0	145	3	9	0	0	0	0	0	0	2	1	2	0
Vibrio_anguillarum_775	0	0	2	0	1	0	0	7	0	2	2	5	2	0	0	2	0	1	2	3	0	0	19	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Vibrio_cholerae	2	0	0	5	5	3	1	30	2	2	28	91	1	1	3	16	5	1	7	138	2	1	27	4	0	1	1	5	5	4	8	0	16	14	0	4	1	4	3	1	2	0	0	4	3	1	0	3	2	1	2	0	1	1	1	0	1	4	5	8	1	4	1	5	0	23	0	3	0	0	0	2	1	1	1	1
Vibrio_cholerae_O395	0	0	0	1	0	0	0	0	0	0	1	10	0	0	0	0	0	1	0	2	0	0	4	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_furnissii	1	3	1	2	8	4	1	89	3	2	98	134	1	1	1	13	5	4	3	14	0	4	14	1	0	3	4	1	3	4	10	5	4	4	7	4	1	2	4	0	4	0	5	2	7	0	0	5	1	7	3	2	3	1	1	1	2	5	5	5	3	1	2	2	1	3	1	1	4	1	2	4	2	1	1	6
Vibrio_furnissii_NCTC_11218	0	0	0	1	4	2	0	93	2	0	91	96	0	2	0	3	0	1	0	8	1	0	9	2	0	2	4	4	2	4	0	2	3	3	1	0	1	0	3	3	2	0	0	3	1	0	1	1	0	0	0	0	0	0	0	1	1	2	3	3	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0
Vibrio_parahaemolyticus	2	0	0	2	4	3	3	44	1	2	46	84	1	2	1	22	5	4	17	20	0	4	11	6	1	1	4	4	3	3	6	2	7	1	0	7	1	4	0	3	2	1	1	7	1	0	2	2	4	1	2	0	1	0	1	2	1	2	2	10	1	5	0	1	11	4	3	0	4	6	1	2	1	0	1	1
Vibrio_parahaemolyticus_UCM-V493	0	0	1	0	0	0	2	0	0	0	2	3	0	0	0	1	0	0	1	7	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
Vibrio_splendidus	0	0	0	0	3	0	1	3	0	0	0	8	1	0	0	3	1	2	2	6	2	0	2	2	1	0	2	0	1	3	0	0	1	1	0	0	1	0	0	2	0	0	0	2	0	1	0	0	3	0	1	1	1	0	0	1	0	1	0	2	0	1	1	0	2	2	0	0	2	0	0	0	0	0	0	0
Vibrio_vulnificus	1	0	0	1	2	1	3	16	3	5	32	39	3	3	1	25	0	3	3	30	2	1	29	4	5	3	3	7	1	6	6	4	7	2	1	4	3	2	8	6	4	1	3	7	1	0	3	4	2	3	4	1	3	2	4	2	1	1	6	2	1	2	1	1	3	4	0	1	3	1	2	2	5	4	0	2
Vibrio_vulnificus_NBRC_15645_=_ATCC_27562	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	2	0	0	0	0	0	1	0	0	1	0
Vibrio_vulnificus_VVyb1(BT3)	0	1	0	0	0	0	0	5	0	0	2	5	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_aldovae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_aldovae_670-83	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	4	0	1	1	5	0	0	7	1	0	0	0	0	0	1	1	1	0	3	0	1	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0
Yersinia_aleksiciae	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	3	0	0	3	0	0	0	0	0	0	1	0	0	1	2	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1
Yersinia_enterocolitica	1	0	0	0	0	0	1	1	0	1	1	5	0	1	0	6	3	0	0	8	1	0	15	1	3	1	1	1	3	5	1	2	5	6	0	1	0	1	0	2	3	1	1	1	0	2	1	2	1	0	0	0	0	0	0	0	2	5	0	5	0	0	1	10	0	4	0	1	0	1	0	0	0	2	0	1
Yersinia_enterocolitica_LC20	0	1	0	0	0	1	0	0	0	1	1	3	1	0	0	3	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0
Yersinia_intermedia	0	0	1	0	0	1	0	0	0	4	4	3	3	0	0	1	0	0	0	2	0	1	12	0	0	1	2	1	0	0	2	0	1	8	0	0	0	0	0	2	0	0	1	2	1	0	0	0	2	0	0	0	0	0	0	2	0	4	0	1	0	1	1	7	1	4	0	0	0	3	0	0	0	0	6	0
Yersinia_pestis	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	4	2	0	5	1	0	1	1	0	1	0	0	0	1	4	0	2	0	0	0	2	3	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	3	0	0	3	2	0	1	0	1	0	0	0	0	0	1
Yersinia_pestis_1412	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pestis_CO92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pseudotuberculosis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	5	0	1	1	0	0	0	0	6	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Yersinia_pseudotuberculosis_complex	1	0	0	0	0	0	1	0	0	0	0	5	0	0	0	5	1	1	4	13	1	2	6	1	4	0	1	3	1	0	1	0	4	7	0	2	0	0	1	2	1	0	1	2	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	3	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	2
